time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count
820261,0,C1685,N732,C22233,N20301,6,4,410
820261,0,C18495,N1657,C81,N6537,6,2,92
820261,0,C19554,N3045,C1685,N732,6,5,857
820261,0,C19554,N3167,C1685,N732,6,5,857
820261,0,C19797,N9303,C338,445,6,1,52
820261,0,C21978,N22885,C1065,389,17,1,191
820261,0,C21978,N25112,C529,389,17,1,191
820261,0,C22233,N19963,C1685,N732,6,5,853
820261,0,C22233,N20301,C1685,N732,6,5,853
820261,0,C231,80,C12100,N14989,6,6,2226
820261,0,C231,80,C12100,N16854,6,6,2226
820261,0,C231,80,C12100,N17770,6,6,2226
820261,0,C231,80,C9790,N12592,6,6,2226
820261,0,C231,80,C9790,N4151,6,6,2226
820261,0,C23322,N15520,C706,80,6,1,46
820261,0,C2436,N25114,C467,389,17,1,234
820261,0,C3173,N1738,C11663,N18170,6,6,1780
820261,0,C3173,N1738,C11663,N18723,6,12,1632
820261,0,C467,389,C2436,N25114,17,1,193
820261,0,C467,389,C3049,N25113,17,1,193
820261,0,C4798,N10024,C706,80,6,8,3766
820261,0,C4977,445,C21525,N9741,6,1,46
820261,0,C528,389,C13667,N14704,6,11,5339
820261,0,C529,389,C21978,N25112,17,1,193
820261,0,C585,139,C7509,N15035,6,1,46
820261,0,C585,445,C1070,N515,6,1,46
820261,0,C706,80,C12100,N16850,6,6,2226
820261,0,C706,80,C12100,N17550,6,6,2226
820261,0,C706,80,C12100,N17769,6,6,2226
820261,0,C706,80,C4798,N10024,6,7,4131
820261,0,C706,80,C9790,N7465,6,6,2226
820261,0,C706,80,C9790,N7470,6,6,2226
820261,0,C7509,N15035,C585,139,6,1,46
820261,0,C9070,N150,C706,80,6,1,46
820261,0,C9790,N12592,C231,80,6,9,3199
820261,0,C9790,N4151,C231,80,6,9,3199
820261,0,C9790,N7465,C706,80,6,9,3199
820261,0,C9790,N7470,C706,80,6,9,3199
820261,11,C6986,N20572,C5721,445,6,67,42030
820261,13,C10,445,C12309,N6170,6,21,3738
820261,13,C2436,N10383,C467,N738,6,7,627
820261,13,C2436,N5970,C467,135,6,7,540
820261,13,C467,135,C2436,N5970,6,5,520
820261,13,C467,N738,C2436,N10383,6,5,532
820261,14,C467,135,C4835,N7423,6,5,520
820261,14,C467,N738,C4835,N18100,6,5,532
820261,14,C4835,N18100,C467,N738,6,7,627
820261,14,C4835,N7423,C467,135,6,7,540
820261,21,C4616,N20763,C467,N738,6,7,627
820261,21,C4616,N23988,C467,135,6,7,540
820261,21,C467,135,C4616,N23988,6,5,520
820261,21,C467,N738,C4616,N20763,6,6,804
820261,24,C3049,N12398,C467,135,6,7,540
820261,24,C3049,N19491,C467,N738,6,7,631
820261,24,C467,135,C3049,N12398,6,5,520
820261,24,C467,N738,C3049,N19491,6,5,548
820261,25,C4081,N6921,C467,N738,6,7,1241
820261,25,C4081,N926,C467,135,6,8,862
820261,25,C467,135,C4081,N926,6,6,800
820261,25,C467,N738,C4081,N6921,6,5,1332
820261,30,C2893,N6786,C467,135,6,7,540
820261,30,C2893,N6858,C467,N738,6,7,625
820261,30,C3444,N11660,C467,135,6,7,540
820261,30,C467,135,C2893,N6786,6,5,520
820261,30,C467,135,C3444,N11660,6,5,520
820261,30,C467,N738,C2893,N6858,6,4,486
820261,30,C467,N738,C2893,N6858,6,5,532
820261,30,C467,N738,C3444,N11511,6,5,532
820261,30,C528,135,C4917,N6679,6,5,432
820261,30,C528,N1324,C4917,N6680,6,5,532
820261,31,C8175,N6553,C5721,445,6,4,278
820261,34,C2270,N9517,C5720,22,6,20,3356
820261,34,C5720,22,C2270,N9517,6,18,2442
820261,46,C16770,N2173,C5721,445,6,201,55280
820261,58,C13183,N2137,C5720,445,6,34,4352
820261,60,C1139,N143,C19256,N10158,6,2,102
820261,60,C12872,N6837,C5721,445,6,8,780
820261,60,C13542,N2962,C5721,445,6,10,1350
820261,60,C15139,N6617,C2588,N1,6,3,138
820261,60,C16140,N5880,C2588,N1,6,3,138
820261,60,C4977,1433,C21525,N5329,6,6,294
820261,60,C5721,445,C13542,N2962,6,7,809
820261,60,C5775,N6714,C5939,N97,6,4,1255
820261,60,C5939,N97,C5775,N6714,6,4,208
820261,60,C7240,N9056,C5721,445,6,43,16658
820261,61,C3503,N1427,C5721,445,6,952,68570
820261,64,C3865,N6214,C5720,445,6,22157,6372549
820261,64,C5720,445,C3865,N6214,6,22647,7728503
820261,71,C12277,N3224,C5720,445,6,226,27284
820261,71,C17186,N932,C3774,445,6,1868,338799
820262,0,C11768,N2716,C1685,N732,6,5,856
820262,0,C11768,N9015,C1685,N732,6,5,856
820262,0,C11779,N17232,C1707,N732,6,5,847
820262,0,C11779,N18355,C1707,N732,6,5,847
820262,0,C13070,N14359,C585,139,6,1,46
820262,0,C13194,N5657,C706,80,6,1,46
820262,0,C13488,N7265,C1685,N732,6,7,1262
820262,0,C15409,N12743,C1685,N732,6,6,429
820262,0,C15409,N12860,C1685,N732,6,7,482
820262,0,C15409,N20359,C1707,N732,6,6,430
820262,0,C15409,N4249,C1707,N732,6,6,429
820262,0,C1685,N732,C11768,N2716,6,4,414
820262,0,C1685,N732,C11768,N9015,6,4,413
820262,0,C1685,N732,C13488,N7265,6,5,2690
820262,0,C1685,N732,C15409,N12743,6,4,372
820262,0,C1685,N732,C15409,N12860,6,4,372
820262,0,C1707,N732,C11779,N17232,6,4,414
820262,0,C1707,N732,C11779,N18355,6,4,413
820262,0,C1707,N732,C15409,N4249,6,4,376
820262,0,C1707,N732,C24839,N5389,6,4,449
820262,0,C1707,N732,C24839,N5390,6,4,377
820262,0,C19440,N15283,C585,139,6,1,46
820262,0,C24839,N5389,C1707,N732,6,6,932
820262,0,C24839,N5390,C1707,N732,6,6,1632
820262,0,C4920,137,C15303,137,17,1,84
820262,0,C528,389,C14802,N25119,17,1,195
820262,0,C528,N2591,C5381,N6223,6,8,2055
820262,0,C528,N2591,C5381,N6395,6,5,1559
820262,0,C528,N2591,C5381,N6414,6,6,1923
820262,0,C706,80,C15165,N1978,6,7,4138
820262,0,C706,80,C21801,N12084,6,4,515
820262,0,C7260,N5228,C5721,445,6,16,2096
820262,1,C10045,N3882,C706,80,6,14,11285
820262,1,C528,445,C16069,N19693,6,3,270
820262,1,C706,80,C10045,N3882,6,8,1028
820262,10,C20029,N3419,C1707,N732,6,6,1213
820262,10,C3139,N576,C395,135,6,9,3132
820262,10,C395,135,C3139,N576,6,7,704
820262,10,C528,389,C5414,N17339,6,8,3178
820262,10,C528,389,C5414,N3991,6,8,3178
820262,10,C585,445,C9649,N16998,6,25,3364
820262,10,C9649,N16998,C585,445,6,28,5755
820262,11,C467,135,C5154,N18395,6,5,520
820262,11,C467,N738,C5154,N7530,6,5,548
820262,11,C5154,N18395,C467,135,6,7,540
820262,11,C5154,N7530,C467,N738,6,7,627
820262,15,C11562,N5342,C5721,445,6,159,65580
820262,15,C5721,445,C11562,N5342,6,153,40712
820262,2,C16069,N19693,C528,445,6,4,322
820262,34,C5026,N404,C5736,445,6,4,278
820262,34,C5736,445,C5026,N404,6,2,186
820262,34,C7454,N803,C5720,445,6,4,278
820262,35,C2307,N5422,C5720,445,6,4,278
820262,38,C1015,N306,C17931,N6124,6,2,92
820262,42,C10045,N18279,C706,80,6,20,11506
820262,42,C706,80,C10045,N18279,6,13,1842
820262,48,C14886,N5322,C5721,445,6,1254,244182
820262,48,C5721,445,C14886,N5322,6,1171,270773
820262,59,C2056,N5167,C2588,N1,6,3,138
820262,59,C2588,N1,C16140,N5880,6,3,138
820262,6,C1707,N732,C20029,N3419,6,4,2764
820262,6,C1707,N732,C7962,N5948,6,4,2764
820262,60,C1015,N306,C13340,N1664,6,7,840
820262,60,C15165,N1978,C706,80,6,9,3628
820262,60,C21801,N12084,C706,80,6,8,3011
820262,60,C2588,N1,C15139,N6617,6,3,138
820262,60,C2588,N1,C2056,N5167,6,3,138
820262,60,C2588,N1,C7962,N10012,6,9,2004
820262,60,C264,N710,C5763,N5896,6,3,228
820262,60,C5721,445,C5515,N6809,6,3,279
820262,60,C5721,445,C7260,N5228,6,50,4958
820262,60,C5721,445,C8949,N10742,6,18,1552
820262,60,C5763,N5896,C264,N710,6,3,138
820262,60,C7962,N10012,C2588,N1,6,9,414
820262,60,C8949,N10742,C5721,445,6,20,2440
820262,61,C5515,N6809,C5721,445,6,6,417
820262,61,C904,N9997,C21872,161,17,4,424
820262,64,C11783,N11133,C5720,445,6,181,110014
820262,64,C5720,445,C11783,N11133,6,156,49488
820262,65,C1240,N710,C5763,N20708,6,645,257411
820262,65,C1240,N710,C5763,N20708,6,646,258801
820262,65,C5763,N20708,C1240,N710,6,620,37594
820262,70,C18150,N5977,C5720,445,6,4792,4594538
820262,70,C5736,2049,C15785,N3237,6,221,37248
820262,9,C4157,N13375,C3971,N457,6,3,152
820262,9,C4157,N14485,C3371,N457,6,3,152
820262,9,C4157,N15331,C4116,N457,6,3,152
820262,9,C4157,N16097,C3469,N457,6,3,152
820262,9,C4157,N16182,C4847,N457,6,3,152
820262,9,C4157,N16207,C3935,N457,6,3,152
820262,9,C4157,N16715,C128,N457,6,3,152
820263,0,C10,139,C3322,N8481,6,1,48
820263,0,C1015,139,C12598,N2395,6,1,60
820263,0,C1015,N306,C9655,N3045,6,5,652
820263,0,C1065,389,C5154,N9678,6,10,4924
820263,0,C1065,389,C5154,N9678,6,11,5369
820263,0,C14802,N3696,C231,80,6,10,3259
820263,0,C14802,N8946,C706,80,6,10,3259
820263,0,C14802,N9040,C706,80,6,10,3259
820263,0,C15143,N4269,C706,80,6,1,46
820263,0,C15143,N4304,C706,80,6,1,46
820263,0,C15409,N20335,C1685,N732,6,6,420
820263,0,C15409,N8484,C1707,N732,6,6,420
820263,0,C1685,N732,C15409,N20335,6,4,372
820263,0,C1707,N732,C15409,N8484,6,4,376
820263,0,C1770,N155,C1823,N155,1,1,60
820263,0,C1823,N154,C1770,N155,1,1,60
820263,0,C18397,N15504,C2588,N1,6,5,272
820263,0,C1854,N6785,C5721,445,6,5,628
820263,0,C1973,80,C22298,N1168,6,5,452
820263,0,C1973,80,C22298,N21253,6,5,452
820263,0,C1973,80,C22298,N21257,6,5,452
820263,0,C22298,N1168,C1973,80,6,7,1699
820263,0,C22298,N14139,C1973,80,6,7,1690
820263,0,C22298,N21253,C1973,80,6,7,1690
820263,0,C22298,N21257,C1973,80,6,7,1699
820263,0,C2270,760,C5720,2049,6,2,104
820263,0,C2270,N10476,C5721,2049,6,2,104
820263,0,C2270,N25014,C5721,443,6,27,2129
820263,0,C2270,N25015,C5720,443,6,11,1344
820263,0,C2270,N25016,C5721,443,6,11,1344
820263,0,C231,80,C14802,N2744,6,9,2388
820263,0,C231,80,C14802,N3696,6,6,2226
820263,0,C231,80,C14802,N8958,6,6,2226
820263,0,C231,80,C443,N12975,6,4,3188
820263,0,C23893,N7606,C2588,N1,6,5,272
820263,0,C2588,N1,C18397,N15504,6,3,168
820263,0,C2588,N1,C23893,N7606,6,3,168
820263,0,C5154,N9678,C1065,389,6,13,3035
820263,0,C528,123,C2899,123,17,1,96
820263,0,C528,389,C1636,N12997,6,7,2634
820263,0,C528,389,C1636,N25122,17,1,117
820263,0,C528,389,C22298,N25121,17,1,193
820263,0,C528,445,C1839,N19089,6,10,1591
820263,0,C528,88,C1636,N11483,17,1,1368
820263,0,C528,88,C1636,N24615,17,1,1328
820263,0,C528,88,C1636,N24952,17,1,401
820263,0,C528,88,C1636,N25120,17,1,1360
820263,0,C528,N155,C22263,N155,1,2,120
820263,0,C5720,2049,C2270,760,6,2,104
820263,0,C5720,443,C2270,N25015,6,10,3932
820263,0,C5721,2049,C2270,N10476,6,2,104
820263,0,C5721,443,C2270,N25014,6,52,65917
820263,0,C5721,443,C2270,N25016,6,10,3877
820263,0,C5721,445,C1854,N6785,6,4,316
820263,0,C6675,N23040,C5721,139,6,2,94
820263,0,C706,80,C14802,N8946,6,6,2226
820263,0,C706,80,C14802,N9040,6,6,2226
820263,0,C754,80,C443,N20310,6,4,3301
820263,1,C12137,N1503,C5721,445,6,39,10434
820263,1,C14802,N2744,C231,80,6,11,4327
820263,1,C14802,N8958,C231,80,6,10,3259
820263,10,C10,445,C3322,N8583,6,691,230349
820263,10,C528,445,C22287,N5685,6,9,1653
820263,10,C6675,N21663,C5721,445,6,63,9567
820263,10,C9103,N13983,C1707,N732,6,6,1213
820263,12,C528,445,C22263,N18398,6,15,2418
820263,15,C1015,445,C9655,N3162,6,33,5527
820263,16,C12137,N1137,C585,445,6,11,3253
820263,30,C1015,445,C12598,N8318,6,8,1205
820263,31,C14802,N8956,C706,80,6,75,49912
820263,31,C706,80,C14802,N8956,6,58,8843
820263,36,C15993,N6874,C5463,445,6,4,278
820263,4,C1015,445,C12598,N3931,6,16,2558
820263,56,C13879,N5354,C5721,445,6,16,2536
820263,56,C5352,N6212,C5721,445,6,31,6216
820263,56,C5721,445,C13879,N5354,6,16,1800
820263,56,C5721,445,C5352,N6212,6,26,3110
820263,6,C1685,N732,C6750,N10835,6,6,2982
820263,6,C1707,N732,C9103,N13983,6,4,2764
820263,60,C18397,N10014,C2588,N1,6,3,158
820263,60,C20781,N5116,C5720,445,6,37,15189
820263,60,C2588,N1,C415,N10018,6,6,1442
820263,60,C415,N10018,C2588,N1,6,6,276
820263,60,C443,N12975,C231,80,6,7,890
820263,60,C443,N20310,C754,80,6,7,890
820263,61,C9150,N9084,C5721,445,6,6,417
820263,68,C5736,2049,C22069,N3241,6,351,59080
820263,70,C11694,N173,C15914,445,6,162,31654
820263,70,C5736,2049,C15311,N3231,6,23940,28828896
820263,9,C3688,N19412,C4116,N457,6,3,144
820264,0,C11332,N1375,C366,445,6,1,52
820264,0,C13488,N15742,C1685,N732,6,6,1622
820264,0,C13488,N7246,C1685,N732,6,6,405
820264,0,C13488,N7359,C1685,N732,6,6,922
820264,0,C13519,N154,C2174,N155,1,1,60
820264,0,C13667,N154,C528,N155,1,2,120
820264,0,C14802,N8947,C706,80,6,10,3259
820264,0,C14802,N8960,C231,80,6,9,3207
820264,0,C14907,N154,C2174,N155,1,1,60
820264,0,C15409,N8493,C1685,N732,6,8,1346
820264,0,C15626,N154,C2651,N155,1,1,60
820264,0,C15626,N3373,C2651,139,6,4,252
820264,0,C1685,N732,C13488,N15742,6,4,373
820264,0,C1685,N732,C13488,N7246,6,6,5055
820264,0,C1685,N732,C13488,N7359,6,4,445
820264,0,C1685,N732,C15409,N8493,6,5,2690
820264,0,C20239,N14559,C2588,N1,6,5,272
820264,0,C20345,N16310,C706,80,6,1,46
820264,0,C21739,N154,C612,N155,1,2,120
820264,0,C2174,N155,C13519,N155,1,1,60
820264,0,C2174,N155,C14907,N155,1,1,60
820264,0,C231,80,C14802,N8960,6,6,2226
820264,0,C231,80,C14802,N8961,6,6,2226
820264,0,C231,80,C9790,N12593,6,6,2226
820264,0,C231,80,C9790,N3217,6,6,2226
820264,0,C2588,N1,C20239,N14559,6,3,168
820264,0,C2588,N1,C7026,N5966,6,3,168
820264,0,C366,445,C11332,N1375,6,1,46
820264,0,C4034,N6542,C585,445,6,1,46
820264,0,C528,389,C10210,N18524,6,10,7423
820264,0,C528,N155,C13667,N155,1,2,120
820264,0,C528,N2591,C18155,N11622,6,7,2003
820264,0,C528,N2591,C18155,N11742,6,6,1918
820264,0,C528,N2591,C18155,N636,6,5,1556
820264,0,C612,N155,C21739,N155,1,2,120
820264,0,C7026,N5966,C2588,N1,6,5,272
820264,0,C706,80,C14802,N8947,6,6,2226
820264,0,C706,80,C22348,N1516,6,7,4126
820264,0,C706,80,C9790,N3961,6,6,2226
820264,0,C706,80,C9790,N7735,6,6,2226
820264,0,C843,N154,C2174,N155,1,1,60
820264,0,C9621,N16845,C5721,445,6,9,1258
820264,0,C9790,N12593,C231,80,6,9,3199
820264,0,C9790,N3217,C231,80,6,9,3199
820264,0,C9790,N7735,C706,80,6,9,3199
820264,1,C14802,N8959,C706,80,6,44,18718
820264,1,C14802,N8961,C231,80,6,10,3259
820264,1,C14802,N9782,C231,80,6,10,3259
820264,1,C231,80,C14802,N9782,6,6,2226
820264,1,C706,80,C14802,N8959,6,39,26118
820264,10,C13667,N14630,C528,445,6,17,4425
820264,10,C14717,N4808,C5721,445,6,4,326
820264,10,C528,445,C13667,N14630,6,15,2418
820264,11,C15626,N9075,C2651,445,6,13,2643
820264,11,C21739,N15469,C612,445,6,17,4367
820264,11,C3336,N10020,C1707,N732,6,9,2944
820264,11,C612,445,C21739,N15469,6,15,2418
820264,16,C528,135,C11132,N3499,6,6,804
820264,24,C19846,N3442,C5720,445,6,1643,1063153
820264,25,C2588,N1,C10484,N5893,6,3,546
820264,34,C17971,N8661,C5721,445,6,4,278
820264,34,C5721,445,C17971,N8661,6,2,186
820264,35,C4319,N1038,C5721,445,6,4,278
820264,42,C2588,N1,C19073,N380,6,3,546
820264,53,C25361,N2969,C5736,445,6,20,3000
820264,53,C5736,445,C25361,N2969,6,10,2776
820264,6,C1707,N732,C3336,N10020,6,6,2984
820264,60,C21871,N1435,C2588,N1,6,4,211
820264,60,C22348,N1516,C706,80,6,9,3707
820264,60,C2588,N1,C11772,N9065,6,5,1396
820264,60,C2588,N1,C18397,N10014,6,3,157
820264,60,C2588,N1,C21871,N1435,6,4,209
820264,60,C2588,N1,C7026,N5344,6,3,157
820264,60,C7026,N5344,C2588,N1,6,3,158
820264,60,C9120,N5886,C2588,N1,6,3,138
820264,61,C5571,N6164,C12166,161,17,7,749
820265,0,C11270,N13451,C5720,139,6,2,94
820265,0,C14179,N21237,C1973,80,6,7,1689
820265,0,C14179,N22955,C467,389,17,1,237
820265,0,C14179,N2789,C1973,80,6,7,1698
820265,0,C14179,N3540,C1973,80,6,7,1689
820265,0,C14179,N3542,C1973,80,6,7,1698
820265,0,C14339,N5339,C585,139,6,1,46
820265,0,C14802,N16738,C231,80,6,10,3259
820265,0,C14802,N618,C231,80,6,10,3259
820265,0,C15409,N8496,C1685,N732,6,6,922
820265,0,C1685,N732,C15409,N8496,6,4,445
820265,0,C18894,N2958,C5721,445,6,2,354
820265,0,C19591,N25118,C706,80,6,9,3196
820265,0,C1973,80,C14179,N21237,6,5,448
820265,0,C1973,80,C14179,N3540,6,5,448
820265,0,C1973,80,C14179,N3542,6,5,448
820265,0,C20570,N9469,C585,139,6,1,46
820265,0,C21678,N154,C2174,N155,1,2,120
820265,0,C2174,N155,C21678,N155,1,2,120
820265,0,C231,80,C14802,N16738,6,6,2226
820265,0,C231,80,C14802,N618,6,6,2226
820265,0,C231,80,C431,N18972,6,5,2148
820265,0,C3173,N1738,C6922,N13028,6,28,23790
820265,0,C3173,N1738,C6922,N18448,6,10,1368
820265,0,C431,N18972,C231,80,6,8,2811
820265,0,C4407,445,C1131,N1635,6,1,46
820265,0,C467,389,C14179,N22955,17,1,193
820265,0,C528,389,C11132,2053,6,7,1733
820265,0,C528,389,C11132,N20207,6,8,1779
820265,0,C528,389,C11132,N3504,6,10,4179
820265,0,C528,N155,C4183,N155,1,1,46
820265,0,C5720,139,C11270,N13451,6,1,48
820265,0,C5721,445,C18894,N2958,6,1,117
820265,0,C585,139,C14339,N5339,6,1,46
820265,0,C706,80,C14692,N17443,6,7,4132
820265,0,C706,80,C19591,N25118,6,6,4176
820265,0,C706,80,C875,N17124,6,4,515
820265,1,C528,389,C4183,N6735,6,26,29386
820265,10,C3173,445,C6922,N20852,6,54,9243
820265,10,C3173,445,C6922,N20858,6,29,5159
820265,11,C3873,80,C4979,N24280,6,18,16389
820265,11,C4979,N24280,C3873,80,6,15,4371
820265,15,C12120,N5342,C5721,445,6,45,16861
820265,15,C528,N1716,C11132,N2227,6,5,436
820265,15,C5721,445,C12120,N5342,6,42,10989
820265,16,C13648,N7297,C706,80,6,103,15090
820265,16,C706,80,C13648,N7297,6,129,130953
820265,24,C10484,N5893,C2588,N1,6,3,138
820265,31,C18949,N17713,C5720,445,6,4,278
820265,36,C528,135,C4183,N14776,6,6,624
820265,36,C528,N1324,C4183,N8393,6,10,1580
820265,4,C3173,N1738,C6922,N1539,6,36,26046
820265,40,C19073,N380,C2588,N1,6,3,138
820265,42,C13888,N2,C2588,N1,6,2,92
820265,42,C2588,N1,C13888,N2,6,2,234
820265,44,C6039,N2406,C5721,445,6,166,66621
820265,45,C2588,N1,C505,N1467,6,3,478
820265,60,C14692,N17443,C706,80,6,9,3476
820265,60,C17778,N2918,C2588,N1,6,4,211
820265,60,C2588,N1,C17778,N2918,6,4,209
820265,60,C875,N17124,C706,80,6,8,3008
820265,61,C5720,445,C8439,N2691,6,3,279
820265,61,C8439,N2691,C5720,445,6,5,371
820265,65,C6371,N8348,C5720,445,6,538,182560
820265,66,C2291,N979,C5720,445,6,400,96394
820265,9,C10921,N20411,C8479,N2657,6,3,144
820265,9,C11270,N19798,C5720,445,6,135,19183
820265,9,C5720,445,C11270,N19798,6,130,14573
820266,0,C12230,N6256,C1707,N732,6,5,847
820266,0,C12230,N6262,C1707,N732,6,5,847
820266,0,C13431,N5517,C467,88,6,6,1670
820266,0,C13431,N5552,C467,88,6,6,1839
820266,0,C13431,N5587,C467,88,6,5,2680
820266,0,C13485,N16239,C1707,N732,6,6,420
820266,0,C13485,N16855,C1685,N732,6,6,429
820266,0,C13485,N16856,C1685,N732,6,6,430
820266,0,C13485,N16885,C1707,N732,6,6,429
820266,0,C13485,N2754,C1685,N732,6,7,472
820266,0,C13485,N4031,C1707,N732,6,6,430
820266,0,C13488,N16498,C1685,N732,6,6,1590
820266,0,C1685,N732,C13485,N16855,6,4,372
820266,0,C1685,N732,C13485,N16856,6,4,372
820266,0,C1685,N732,C13485,N2754,6,4,372
820266,0,C16945,N154,C529,N155,1,2,120
820266,0,C1707,N732,C12230,N6256,6,4,413
820266,0,C1707,N732,C12230,N6262,6,4,414
820266,0,C1707,N732,C13485,N16239,6,4,376
820266,0,C1707,N732,C13485,N16885,6,4,376
820266,0,C1707,N732,C13485,N4031,6,4,376
820266,0,C2058,445,C6689,N2155,6,1,46
820266,0,C231,80,C431,N14750,6,5,2148
820266,0,C231,80,C431,N6116,6,5,2148
820266,0,C3083,N19927,C5788,N6,6,1,64
820266,0,C3173,N1738,C17010,N519,6,1,52
820266,0,C3388,1433,C6647,N20444,6,9,1276
820266,0,C3388,1433,C6647,N20761,6,9,1282
820266,0,C3388,1433,C6647,N22630,6,9,1271
820266,0,C431,N14750,C231,80,6,8,2811
820266,0,C431,N6116,C231,80,6,8,2811
820266,0,C467,88,C13431,N5517,6,6,1682
820266,0,C467,88,C13431,N5552,6,6,1792
820266,0,C467,88,C13431,N5587,6,5,362
820266,0,C515,N2025,C706,80,6,1,46
820266,0,C528,N155,C19690,N155,1,2,120
820266,0,C529,N155,C16945,N155,1,2,120
820266,0,C5788,N6,C3083,N19927,6,1,46
820266,1,C13431,N4315,C529,389,6,9,2444
820266,1,C13431,N6533,C467,389,6,12,3313
820266,1,C1825,N9877,C5721,445,6,3,614
820266,1,C467,389,C13431,N6533,6,11,4641
820266,1,C529,389,C13431,N4315,6,7,834
820266,10,C13431,N5516,C586,135,6,7,644
820266,10,C16945,N21668,C529,445,6,17,4403
820266,10,C529,445,C16945,N21668,6,15,2418
820266,10,C586,135,C13431,N5516,6,5,504
820266,11,C528,445,C19690,N16238,6,16,2683
820266,18,C706,80,C6943,N3756,6,12,6308
820266,19,C6943,N3756,C706,80,6,15,6964
820266,2,C13431,N5506,C586,389,6,19,5395
820266,2,C586,389,C13431,N5506,6,22,21627
820266,2,C586,389,C13431,N5506,6,25,25797
820266,21,C13086,N454,C5721,445,6,261,54714
820266,21,C5721,445,C13086,N454,6,319,239199
820266,3,C1743,N5160,C17342,N25125,17,2,568
820266,35,C13431,N33,C586,N1324,6,11,3127
820266,35,C586,N1324,C13431,N33,6,9,1504
820266,36,C18436,N2958,C585,445,6,4,278
820266,36,C585,445,C18436,N2958,6,2,186
820266,38,C1015,N306,C215,N6599,6,2,92
820266,5,C18131,N4153,C5721,445,6,118,15658
820266,5,C5721,445,C18131,N4153,6,65,17771
820266,53,C2372,N606,C5721,445,6,54,17377
820266,53,C5721,445,C2372,N606,6,51,10949
820266,54,C24449,137,C4920,137,17,6,468
820266,56,C13661,137,C4174,137,17,10,780
820266,56,C4174,137,C13661,137,17,10,852
820266,56,C4920,137,C13661,137,17,8,672
820266,60,C11777,N16938,C706,80,6,8,2943
820266,60,C18871,N21194,C22112,N21194,17,4,408
820266,60,C22112,N21194,C18871,N21194,17,4,376
820266,61,C11400,N6735,C5721,445,6,6,417
820266,61,C16950,22,C5763,N6630,6,2,92
820266,61,C5763,N6630,C16950,22,6,2,168
820266,62,C5720,445,C910,N669,6,40,7704
820266,62,C6477,N1571,C5721,445,6,86,33316
820266,62,C910,N669,C5720,445,6,42,9198
820266,67,C18871,N863,C5721,445,6,121,18266
820266,9,C113,N14166,C7503,N457,6,3,152
820267,0,C10319,N16064,C1707,N732,6,5,857
820267,0,C10319,N18830,C1707,N732,6,5,857
820267,0,C1065,389,C14049,N2420,6,11,7443
820267,0,C13431,N2452,C529,389,6,10,3125
820267,0,C1344,N17506,C585,445,6,1,52
820267,0,C13485,N16853,C1685,N732,6,7,1230
820267,0,C14049,N2420,C1065,389,6,12,3427
820267,0,C14049,N2583,C467,88,6,6,2107
820267,0,C14557,N25124,C586,389,17,1,193
820267,0,C1685,N732,C13485,N16853,6,5,2690
820267,0,C1707,N732,C10319,N16064,6,4,413
820267,0,C1707,N732,C10319,N18830,6,4,414
820267,0,C1723,445,C1041,N10302,6,1,46
820267,0,C20195,N19868,C706,80,6,5,337
820267,0,C20195,N19869,C706,80,6,6,393
820267,0,C231,80,C431,N14462,6,5,2148
820267,0,C231,80,C431,N18857,6,5,2148
820267,0,C24737,N8671,C2588,N1,6,4,216
820267,0,C2540,N18369,C585,139,6,1,46
820267,0,C2588,N1,C24737,N8671,6,3,168
820267,0,C2997,N7281,C585,139,6,1,46
820267,0,C431,N14462,C231,80,6,8,2811
820267,0,C431,N18857,C231,80,6,8,2811
820267,0,C4407,445,C7573,N10825,6,1,46
820267,0,C467,88,C14049,N2583,6,5,718
820267,0,C467,88,C14049,N2583,6,6,2108
820267,0,C528,135,C793,N5883,6,2,92
820267,0,C528,88,C10865,N8647,6,6,2768
820267,0,C529,389,C13431,N2452,6,9,1901
820267,0,C529,389,C13431,N6601,6,9,1901
820267,0,C5424,N8531,C706,80,6,1,46
820267,0,C5721,445,C9366,N16987,6,1,117
820267,0,C585,139,C2997,N7281,6,1,46
820267,0,C586,389,C14557,N25124,17,1,193
820267,0,C706,80,C14296,N14707,6,7,4122
820267,0,C706,80,C16839,N5346,6,7,4125
820267,0,C706,80,C20195,N19868,6,4,510
820267,0,C706,80,C20195,N19869,6,6,2708
820267,0,C9366,N16987,C5721,445,6,2,458
820267,1,C10179,N16259,C5721,445,6,12,1480
820267,1,C706,80,C2654,N15398,6,9,4239
820267,12,C14557,N15546,C586,445,6,12,3909
820267,12,C1538,N8475,C3873,80,6,8,1936
820267,12,C3873,80,C1538,N8475,6,6,2522
820267,12,C586,445,C14557,N15546,6,8,1331
820267,27,C5721,445,C7993,N80,6,35,21110
820267,27,C7993,N80,C5721,445,6,37,6573
820267,34,C5720,445,C9580,N2689,6,2,186
820267,34,C9580,N2689,C5720,445,6,4,278
820267,38,C1015,N306,C14030,N6544,6,2,92
820267,4,C14615,N155,C23679,N155,1,5,420
820267,4,C18263,N155,C2270,N155,1,5,420
820267,4,C2270,N154,C18263,N155,1,5,420
820267,4,C23679,N154,C14615,N155,1,5,420
820267,42,C8604,N12128,C5720,445,6,1362,436272
820267,55,C24450,137,C4174,137,17,9,702
820267,6,C1685,N732,C217,N17599,6,5,2805
